userID,birthday,gender,itemID,itemName,itemPrice,categoryID,rating,timestamp
0599996035,1988-05-08,Female,14,Đậu hũ kho nấm rơm,45000,4,5,1403827200
0520330645,1973-04-12,Female,14,Đậu hũ kho nấm rơm,45000,4,5,1403654400
0496171974,1981-10-22,Male,14,Đậu hũ kho nấm rơm,45000,4,5,1398384000
0815797745,1973-05-08,Female,14,Đậu hũ kho nấm rơm,45000,4,5,1398816000
0519016673,1994-04-25,Male,14,Đậu hũ kho nấm rơm,45000,4,5,1399075200
0962592189,2011-10-04,Male,14,Đậu hũ kho nấm rơm,45000,4,5,1370649600
0769471127,2006-11-30,Male,14,Đậu hũ kho nấm rơm,45000,4,5,1399507200
0100130890,2010-09-04,Female,14,Đậu hũ kho nấm rơm,45000,4,2,1382832000
0875922426,1975-05-24,Female,14,Đậu hũ kho nấm rơm,45000,4,5,1384473600
0883273597,1999-07-15,Male,14,Đậu hũ kho nấm rơm,45000,4,5,1395619200
0782671715,2007-05-10,Male,14,Đậu hũ kho nấm rơm,45000,4,4,1400284800
0265129175,2014-01-24,Female,14,Đậu hũ kho nấm rơm,45000,4,5,1401235200
0742498391,1978-06-05,Female,14,Đậu hũ kho nấm rơm,45000,4,1,1403913600
0535929450,1985-01-22,Female,27,Cơm thêm,10000,8,4,1390176000
0638988052,2015-10-30,Female,3,Đậu hũ chiên giòn,30000,1,5,1398124800
0541142218,1994-06-04,Female,3,Đậu hũ chiên giòn,30000,1,5,1396828800
0478466509,1991-03-20,Female,3,Đậu hũ chiên giòn,30000,1,5,1389916800
0953854552,2013-09-26,Male,3,Đậu hũ chiên giòn,30000,1,4,1393372800
0515726527,2007-07-13,Female,15,Chân nấm kho gừng,57000,4,5,1398988800
0518636434,2007-08-10,Male,37,Sữa đậu nành,30000,11,4,1386720000
0523620162,1975-04-21,Male,15,Chân nấm kho gừng,57000,4,5,1388534400
0510864011,1993-05-31,Female,20,Canh cải chua tứ xuyên,46000,5,5,1394841600
0611814096,1997-12-12,Female,20,Canh cải chua tứ xuyên,46000,5,3,1374278400
0808632302,2010-04-07,Female,22,Lẩu nấm thập cẩm,157000,6,5,1355011200
0833694034,2015-01-18,Female,22,Lẩu nấm thập cẩm,157000,6,5,1355529600
0105289402,2012-05-22,Male,6,Cơm chiên thượng hải,75000,2,4,1321315200
0553637665,1978-06-22,Female,28,Bún thêm,10000,8,5,1386892800
0356514079,2012-03-13,Male,28,Bún thêm,10000,8,3,1388534400
0843476236,1970-12-27,Male,28,Bún thêm,10000,8,4,1368057600
0824405933,2014-01-26,Female,9,Mì xào thập cẩm,47000,2,1,1312156800
0425919374,1972-08-13,Female,9,Mì xào thập cẩm,47000,2,4,1207699200
0114209054,2012-11-13,Female,7,Bún chả giò,65000,2,2,1103328000
0951418974,1999-02-24,Male,7,Bún chả giò,65000,2,4,1104192000
0922489770,1992-01-05,Female,7,Bún chả giò,65000,2,3,1204848000
0284751239,2006-03-28,Female,7,Bún chả giò,65000,2,1,1180915200
0504329082,1983-02-19,Female,7,Bún chả giò,65000,2,1,1308528000
0629038770,1990-01-22,Female,7,Bún chả giò,65000,2,1,1141084800
0903603425,1972-02-07,Female,7,Bún chả giò,65000,2,1,1116806400
0274993978,1973-01-09,Male,7,Bún chả giò,65000,2,1,1111449600
0337182111,1971-01-29,Male,7,Bún chả giò,65000,2,1,1133395200
0608789240,2010-08-23,Female,7,Bún chả giò,65000,2,1,1104537600
0519016673,1994-04-25,Male,34,7up,15000,10,5,1388448000
0967790625,1982-06-26,Male,9,Mì xào thập cẩm,47000,2,1,1330732800
0176366134,2012-08-25,Male,9,Mì xào thập cẩm,47000,2,1,1319673600
0329698436,2002-09-01,Female,9,Mì xào thập cẩm,47000,2,4,1281744000
0652003712,2007-11-05,Female,9,Mì xào thập cẩm,47000,2,5,1300492800
0732227569,1987-07-03,Female,9,Mì xào thập cẩm,47000,2,5,1359676800
0517017257,1986-04-11,Male,19,Canh bông hẹ đậu hũ,37000,5,5,1182816000
0747607185,2012-12-26,Male,19,Canh bông hẹ đậu hũ,37000,5,3,1323475200
0493258017,1984-08-02,Female,12,Nấm xào chay,70000,3,4,1405382400
0772510166,1972-01-30,Female,12,Nấm xào chay,70000,3,4,1405209600
0104722061,1985-05-14,Male,12,Nấm xào chay,70000,3,5,1405641600
0478466509,1991-03-20,Female,12,Nấm xào chay,70000,3,4,1405987200
0883273597,1999-07-15,Male,12,Nấm xào chay,70000,3,5,1405123200
0436007285,1999-12-22,Male,12,Nấm xào chay,70000,3,4,1302912000
0682862951,2005-09-20,Male,12,Nấm xào chay,70000,3,5,1367280000
0378913662,2005-07-30,Male,12,Nấm xào chay,70000,3,3,1383782400
0938833188,1989-05-11,Female,12,Nấm xào chay,70000,3,5,1385337600
0848826097,1975-03-17,Male,12,Nấm xào chay,70000,3,5,1372636800
0384630712,1974-11-28,Female,12,Nấm xào chay,70000,3,5,1316908800
0176149854,1998-03-19,Male,12,Nấm xào chay,70000,3,5,1325376000
0490404932,2012-03-22,Female,12,Nấm xào chay,70000,3,5,1373846400
0567367482,1978-12-17,Female,12,Nấm xào chay,70000,3,5,1388016000
0641521867,2002-01-25,Male,12,Nấm xào chay,70000,3,3,1361059200
0860595871,1981-06-06,Male,12,Nấm xào chay,70000,3,5,1336521600
0768933020,2014-05-16,Female,12,Nấm xào chay,70000,3,5,1323993600
0162018119,1979-12-03,Male,12,Nấm xào chay,70000,3,4,1385164800
0110111768,1970-06-01,Female,12,Nấm xào chay,70000,3,5,1370476800
0130436513,2007-07-01,Female,12,Nấm xào chay,70000,3,1,1359504000
0644582950,1978-09-09,Male,12,Nấm xào chay,70000,3,5,1402358400
0601829534,2008-08-26,Male,12,Nấm xào chay,70000,3,4,1369267200
0348081177,2004-06-13,Male,12,Nấm xào chay,70000,3,1,1343260800
0602465628,1976-10-04,Male,12,Nấm xào chay,70000,3,5,1381190400
0997615296,1980-07-30,Female,12,Nấm xào chay,70000,3,5,1351296000
0583315843,1992-02-12,Male,12,Nấm xào chay,70000,3,4,1283126400
0225831943,1976-02-22,Male,12,Nấm xào chay,70000,3,3,1379203200
0277479644,2012-08-15,Male,12,Nấm xào chay,70000,3,5,1375660800
0118816423,2015-08-02,Male,12,Nấm xào chay,70000,3,4,1311292800
0585098986,1998-02-02,Male,12,Nấm xào chay,70000,3,5,1360454400
0382394484,2003-12-16,Male,12,Nấm xào chay,70000,3,5,1368316800
0183873800,2005-10-15,Male,12,Nấm xào chay,70000,3,5,1365465600
0890385312,2009-06-08,Male,12,Nấm xào chay,70000,3,5,1388448000
0758674182,2010-08-13,Female,12,Nấm xào chay,70000,3,4,1377907200
0554547066,1990-07-03,Female,12,Nấm xào chay,70000,3,5,1374364800
0616342393,2010-04-26,Female,12,Nấm xào chay,70000,3,5,1400457600
0756759123,1971-11-27,Male,12,Nấm xào chay,70000,3,5,1293580800
0893421967,1995-02-08,Female,12,Nấm xào chay,70000,3,3,1315008000
0740368578,2008-05-31,Male,12,Nấm xào chay,70000,3,5,1326412800
0442609818,2003-06-04,Male,12,Nấm xào chay,70000,3,5,1360972800
0504949653,1993-09-22,Female,12,Nấm xào chay,70000,3,4,1304812800
0153968802,2001-09-17,Male,12,Nấm xào chay,70000,3,5,1383955200
0541243200,1977-02-28,Male,12,Nấm xào chay,70000,3,4,1393977600
0496037229,1982-09-24,Male,12,Nấm xào chay,70000,3,5,1377475200
0770481740,1974-11-24,Female,12,Nấm xào chay,70000,3,5,1311465600
0532474666,2006-04-14,Male,12,Nấm xào chay,70000,3,4,1389052800
0411350771,1972-01-07,Female,12,Nấm xào chay,70000,3,4,1294617600
0810823161,2010-07-25,Male,12,Nấm xào chay,70000,3,5,1377561600
0253622450,2014-07-15,Male,12,Nấm xào chay,70000,3,5,1346716800
0523620162,1975-04-21,Male,12,Nấm xào chay,70000,3,3,1317168000
0574834788,1970-06-09,Male,12,Nấm xào chay,70000,3,5,1357257600
0958069153,1995-07-28,Female,12,Nấm xào chay,70000,3,3,1361232000
0971514254,2005-06-22,Male,12,Nấm xào chay,70000,3,4,1368835200
0167281440,2001-01-06,Female,12,Nấm xào chay,70000,3,5,1325116800
0742976473,2012-09-01,Male,12,Nấm xào chay,70000,3,5,1388966400
0746395541,1994-06-19,Female,12,Nấm xào chay,70000,3,5,1321488000
0262471979,2003-06-29,Male,12,Nấm xào chay,70000,3,1,1336348800
0497848626,1982-10-14,Female,12,Nấm xào chay,70000,3,5,1325116800
0810485424,1986-11-20,Male,12,Nấm xào chay,70000,3,5,1361404800
0751109848,1994-03-23,Female,12,Nấm xào chay,70000,3,5,1331942400
0229570513,1975-10-01,Male,12,Nấm xào chay,70000,3,1,1360454400
0912313418,1988-11-19,Female,12,Nấm xào chay,70000,3,5,1367884800
0340325403,1973-05-09,Male,12,Nấm xào chay,70000,3,4,1366156800
0873885128,1974-01-15,Male,12,Nấm xào chay,70000,3,4,1354665600
0533894573,2010-12-14,Male,12,Nấm xào chay,70000,3,5,1393113600
0240906743,2000-02-12,Male,12,Nấm xào chay,70000,3,5,1404777600
0738758066,2008-07-30,Male,12,Nấm xào chay,70000,3,5,1363219200
0369497864,1975-09-16,Male,12,Nấm xào chay,70000,3,4,1365724800
0821474781,1975-10-14,Female,12,Nấm xào chay,70000,3,5,1384905600
0245290186,2010-01-10,Female,12,Nấm xào chay,70000,3,5,1384819200
0460788652,1991-05-11,Male,12,Nấm xào chay,70000,3,4,1386201600
0262471979,2003-06-29,Male,12,Nấm xào chay,70000,3,5,1379721600
0693231495,1982-05-08,Male,12,Nấm xào chay,70000,3,5,1364083200
0824405933,2014-01-26,Female,12,Nấm xào chay,70000,3,5,1322524800
0133698003,1986-06-02,Male,12,Nấm xào chay,70000,3,5,1397606400
0324448933,1989-08-29,Male,12,Nấm xào chay,70000,3,5,1369785600
0913871454,1997-09-27,Male,12,Nấm xào chay,70000,3,5,1391990400
0877041451,2006-03-19,Female,12,Nấm xào chay,70000,3,5,1357689600
0553637665,1978-06-22,Female,12,Nấm xào chay,70000,3,5,1404000000
0769485353,1986-08-04,Male,12,Nấm xào chay,70000,3,5,1374105600
0963359491,1998-10-30,Male,12,Nấm xào chay,70000,3,5,1310515200
0670397371,2006-07-26,Male,12,Nấm xào chay,70000,3,4,1354233600
0546006755,1971-08-17,Male,12,Nấm xào chay,70000,3,4,1357257600
0900338790,1978-01-26,Female,12,Nấm xào chay,70000,3,5,1357603200
0956649914,1984-11-18,Female,12,Nấm xào chay,70000,3,5,1402617600
0875686787,1986-04-19,Male,12,Nấm xào chay,70000,3,5,1379203200
0786551730,1981-11-16,Female,12,Nấm xào chay,70000,3,5,1306886400
0851169860,1978-12-08,Female,12,Nấm xào chay,70000,3,4,1399075200
0897405313,1974-04-23,Male,12,Nấm xào chay,70000,3,4,1336435200
0852957216,1996-09-23,Female,12,Nấm xào chay,70000,3,5,1369008000
0516080622,1992-04-21,Female,12,Nấm xào chay,70000,3,2,1367193600
0915933623,1987-02-28,Female,12,Nấm xào chay,70000,3,5,1375574400
0561703251,1992-01-24,Female,12,Nấm xào chay,70000,3,5,1317686400
0222522001,1995-08-17,Male,12,Nấm xào chay,70000,3,5,1404604800
0744546608,1990-03-05,Female,12,Nấm xào chay,70000,3,5,1324684800
0258077834,2006-04-12,Male,12,Nấm xào chay,70000,3,5,1393286400
0423707441,1999-02-17,Male,12,Nấm xào chay,70000,3,5,1311724800
0799904451,1997-08-29,Male,12,Nấm xào chay,70000,3,4,1326067200
0212562483,2011-05-13,Male,12,Nấm xào chay,70000,3,4,1330128000
0167520750,1980-11-21,Female,12,Nấm xào chay,70000,3,5,1341014400
0894370613,2001-01-21,Male,12,Nấm xào chay,70000,3,5,1396828800
0719108607,1979-12-02,Male,12,Nấm xào chay,70000,3,4,1332374400
0253777452,2012-12-07,Male,12,Nấm xào chay,70000,3,5,1298678400
0846712342,2012-03-17,Male,12,Nấm xào chay,70000,3,5,1394064000
0953854552,2013-09-26,Male,12,Nấm xào chay,70000,3,4,1402531200
0717902641,2003-03-12,Male,12,Nấm xào chay,70000,3,5,1371600000
0319134336,2002-10-14,Female,12,Nấm xào chay,70000,3,4,1323302400
0453684718,1972-07-22,Female,12,Nấm xào chay,70000,3,4,1312934400
0597552837,1985-06-05,Male,12,Nấm xào chay,70000,3,5,1337299200
0768933020,2014-05-16,Female,12,Nấm xào chay,70000,3,3,1354147200
0747607185,2012-12-26,Male,12,Nấm xào chay,70000,3,5,1364428800
0972824118,2000-02-12,Male,12,Nấm xào chay,70000,3,5,1345161600
0598458161,1989-10-17,Female,12,Nấm xào chay,70000,3,4,1296086400
0277479644,2012-08-15,Male,12,Nấm xào chay,70000,3,5,1356220800
0621316666,2008-01-20,Female,12,Nấm xào chay,70000,3,5,1353801600
0746395541,1994-06-19,Female,12,Nấm xào chay,70000,3,4,1291766400
0306236855,1999-12-13,Male,12,Nấm xào chay,70000,3,5,1404604800
0514798632,1972-03-15,Male,12,Nấm xào chay,70000,3,1,1284595200
0765671179,1992-05-03,Male,12,Nấm xào chay,70000,3,5,1332201600
0270536368,1979-05-23,Male,12,Nấm xào chay,70000,3,5,1290211200
0395545958,1977-11-19,Male,12,Nấm xào chay,70000,3,5,1364774400
0742498391,1978-06-05,Female,12,Nấm xào chay,70000,3,4,1306800000
0475118250,2006-02-03,Male,12,Nấm xào chay,70000,3,1,1355616000
0975736004,2011-06-23,Male,12,Nấm xào chay,70000,3,3,1380844800
0338485688,1994-07-02,Male,12,Nấm xào chay,70000,3,5,1329436800
0656027988,2008-10-29,Male,12,Nấm xào chay,70000,3,5,1327795200
0749836613,1993-10-20,Male,12,Nấm xào chay,70000,3,2,1394582400
0838479989,2009-03-29,Female,12,Nấm xào chay,70000,3,2,1342051200
0187930800,2013-02-06,Male,12,Nấm xào chay,70000,3,5,1377129600
0909658339,1974-10-16,Female,12,Nấm xào chay,70000,3,5,1362614400
0792747189,1987-10-25,Female,12,Nấm xào chay,70000,3,5,1327276800
0836879316,1971-11-03,Female,12,Nấm xào chay,70000,3,5,1393459200
0517017257,1986-04-11,Male,12,Nấm xào chay,70000,3,4,1366588800
0293166637,1972-02-16,Male,12,Nấm xào chay,70000,3,5,1373068800
0719108607,1979-12-02,Male,12,Nấm xào chay,70000,3,2,1333843200
0829622006,1998-03-14,Female,12,Nấm xào chay,70000,3,5,1327881600
0250614396,1980-11-05,Male,12,Nấm xào chay,70000,3,5,1379721600
0553442763,2007-02-19,Male,12,Nấm xào chay,70000,3,4,1313539200
0256602335,2005-06-09,Male,12,Nấm xào chay,70000,3,5,1404864000
0729991011,1993-11-30,Female,12,Nấm xào chay,70000,3,4,1399161600
0471618900,1993-10-23,Male,12,Nấm xào chay,70000,3,5,1286582400
0306280953,1985-05-21,Male,12,Nấm xào chay,70000,3,5,1370563200
0453684718,1972-07-22,Female,12,Nấm xào chay,70000,3,4,1402617600
0420838246,1995-01-08,Female,12,Nấm xào chay,70000,3,4,1320278400
0384630712,1974-11-28,Female,12,Nấm xào chay,70000,3,4,1352332800
0760428680,2005-06-21,Female,12,Nấm xào chay,70000,3,5,1311465600
0950620986,1972-01-21,Male,12,Nấm xào chay,70000,3,5,1360281600
0453765698,1973-01-28,Female,12,Nấm xào chay,70000,3,5,1297814400
0750694346,1975-02-01,Male,12,Nấm xào chay,70000,3,3,1310428800
0490425569,2014-08-11,Female,12,Nấm xào chay,70000,3,5,1347494400
0693231495,1982-05-08,Male,12,Nấm xào chay,70000,3,5,1366848000
0156033943,1994-06-11,Female,12,Nấm xào chay,70000,3,4,1354147200
0215192072,2003-02-11,Female,12,Nấm xào chay,70000,3,5,1361059200
0173338715,1985-06-29,Male,12,Nấm xào chay,70000,3,5,1335052800
0910087722,2014-06-02,Male,12,Nấm xào chay,70000,3,5,1385078400
0238770991,1988-02-04,Male,12,Nấm xào chay,70000,3,5,1306800000
0145388224,2003-03-02,Female,12,Nấm xào chay,70000,3,5,1342137600
0338240809,1984-07-11,Female,12,Nấm xào chay,70000,3,5,1326326400
0941983304,1972-03-18,Male,12,Nấm xào chay,70000,3,5,1358553600
0624069696,1996-11-21,Male,12,Nấm xào chay,70000,3,5,1324944000
0306445916,1984-09-07,Female,12,Nấm xào chay,70000,3,5,1360454400
0253295909,2003-01-10,Male,12,Nấm xào chay,70000,3,5,1393977600
0837061974,1994-07-05,Female,12,Nấm xào chay,70000,3,5,1395014400
0751899544,1993-06-30,Male,12,Nấm xào chay,70000,3,5,1376956800
0232174868,1970-05-03,Female,12,Nấm xào chay,70000,3,5,1352851200
0497848626,1982-10-14,Female,12,Nấm xào chay,70000,3,5,1386633600
0306236855,1999-12-13,Male,12,Nấm xào chay,70000,3,5,1372896000
0614961667,1995-10-09,Male,12,Nấm xào chay,70000,3,3,1355097600
0732802223,2012-06-14,Male,12,Nấm xào chay,70000,3,5,1340496000
0454548602,2000-05-17,Male,12,Nấm xào chay,70000,3,4,1336521600
